Number	Time	Temperature
   869	   52970	49.7
   870	   53020	49.7
   871	   53070	49.7
   872	   53120	49.8
   873	   53180	49.8
   874	   53228	49.8
   875	   53274	49.9
   876	   53320	49.9
   877	   53370	49.9
   878	   53420	49.9
   879	   53470	49.9
   880	   53520	50.1
   881	   53570	50.1
   882	   53620	50.1
   883	   53670	50.1
   884	   53720	50.1
   885	   53770	50.1
   886	   53819	50.1
   887	   53880	49.8
   888	   53928	49.9
   889	   53972	49.9
   890	   54020	49.8
   891	   54070	49.8
   892	   54120	49.8
   893	   54170	49.8
   894	   54219	49.8
   895	   54270	49.8
   896	   54320	49.8
   897	   54370	49.8
   898	   54420	49.9
   899	   54472	49.9
   900	   54522	49.9
   901	   54570	50.1
   902	   54620	50.1
   903	   54672	50.1
   904	   54720	50.1
   905	   54770	50.1
   906	   54820	50.1
   907	   54870	50.1
   908	   54919	50.1
   909	   54969	49.9
   910	   55019	49.9
   911	   55069	49.9
   912	   55119	49.9
   913	   55169	49.8
   914	   55219	49.8
   915	   55269	49.8
   916	   55319	49.8
   917	   55369	49.8
   918	   55419	49.8
   919	   55469	49.9
   920	   55519	49.9
   921	   55569	49.9
   922	   55621	49.9
   923	   55673	50.1
   924	   55721	50.1
   925	   55769	50.1
   926	   55819	50.1
   927	   55869	50.1
   928	   55920	50.1
   929	   55970	50.1
   930	   56020	50.1
   931	   56070	50.1
   932	   56120	49.9
   933	   56170	49.9
   934	   56220	49.9
   935	   56270	49.8
   936	   56329	49.8
   937	   56376	49.8
   938	   56422	49.8
   939	   56470	49.8
   940	   56522	49.9
   941	   56570	49.8
   942	   56620	49.9
   943	   56670	49.9
   944	   56720	50.1
   945	   56770	50.1
   946	   56820	50.1
   947	   56870	50.1
   948	   56919	50.1
   949	   56970	50.1
   950	   57020	50.1
   951	   57070	50.1
   952	   57120	50.1
   953	   57174	50.1
   954	   57226	50.1
   955	   57274	50.1
   956	   57320	49.9
   957	   57370	49.9
   958	   57420	49.8
   959	   57470	49.8
   960	   57520	49.8
   961	   57570	49.8
   962	   57620	49.8
   963	   57670	49.8
   964	   57720	49.8
   965	   57769	49.8
   966	   57822	49.9
   967	   57876	49.8
   968	   57920	49.9
   969	   57970	49.9
   970	   58026	50.1
   971	   58070	50.1
   972	   58120	49.7
   973	   58170	50.1
   974	   58229	50.1
   975	   58273	50.1
   976	   58319	50.1
   977	   58370	50.1
   978	   58420	50.1
   979	   58469	49.9
